ID,商品ID,商品标题,价格,图片URL,商品URL,商品短URL,销量,商店ID,商店名字,商店URL,商店地址,市场价格,促销价格,订单数量,总销售,库存
1,100003617834,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,49.00,https:done,https://item.jd.com/100003617834.html,//item.jd.com/100003617834.html,6.2万+,1000117165,乐扣乐扣（LOCK&LOCK）京东自营旗舰店,https://www.jd.com/allSort.aspx,京东物流,None,None,6.2万+,6.2万+,None
2,100003617834,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,49.00,https:done,https://item.jd.com/100003617834.html,https://item.jd.com/100003617834.html,6.2万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,6.2万+,6.2万+,None
3,100003617834,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,49.00,https:done,https://item.jd.com/100003617834.html,https://item.jd.com/100003617834.html,6.2万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,6.2万+,6.2万+,None
4,100003617834,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,49.00,https:done,https://item.jd.com/100003617834.html,https://item.jd.com/100003617834.html,6.2万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,6.2万+,6.2万+,None
5,100003617834,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,49.00,https:done,https://item.jd.com/100003617834.html,https://item.jd.com/100003617834.html,6.2万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,6.2万+,6.2万+,None
6,100003617834,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,49.00,https:done,https://item.jd.com/100003617834.html,https://item.jd.com/100003617834.html,6.2万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,6.2万+,6.2万+,None
7,100003617834,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,49.00,https:done,https://item.jd.com/100003617834.html,https://item.jd.com/100003617834.html,6.2万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,6.2万+,6.2万+,None
8,100003617834,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,49.00,https:done,https://item.jd.com/100003617834.html,https://item.jd.com/100003617834.html,6.2万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,6.2万+,6.2万+,None
9,100003617834,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,49.00,https:done,https://item.jd.com/100003617834.html,https://item.jd.com/100003617834.html,6.2万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,6.2万+,6.2万+,None
10,100003617834,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,49.00,https:done,https://item.jd.com/100003617834.html,https://item.jd.com/100003617834.html,6.2万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,6.2万+,6.2万+,None
11,100003617834,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,49.00,https:done,https://item.jd.com/100003617834.html,https://item.jd.com/100003617834.html,6.2万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,6.2万+,6.2万+,None
12,998187,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,26.90,https:done,https://item.jd.com/998187.html,//item.jd.com/998187.html,40万+,1000117165,史努比京东自营专区,https://www.jd.com/allSort.aspx,京东物流,None,None,40万+,40万+,None
13,998187,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,26.90,https:done,https://item.jd.com/998187.html,https://item.jd.com/998187.html,40万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,40万+,40万+,None
14,998187,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,26.90,https:done,https://item.jd.com/998187.html,https://item.jd.com/998187.html,40万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,40万+,40万+,None
15,998187,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,26.90,https:done,https://item.jd.com/998187.html,https://item.jd.com/998187.html,40万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,40万+,40万+,None
16,998187,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,26.90,https:done,https://item.jd.com/998187.html,https://item.jd.com/998187.html,40万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,40万+,40万+,None
17,998187,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,26.90,https:done,https://item.jd.com/998187.html,https://item.jd.com/998187.html,40万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,40万+,40万+,None
18,998187,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,26.90,https:done,https://item.jd.com/998187.html,https://item.jd.com/998187.html,40万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,40万+,40万+,None
19,998187,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,26.90,https:done,https://item.jd.com/998187.html,https://item.jd.com/998187.html,40万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,40万+,40万+,None
20,70533978359,,138.00,https:done,https://item.jd.com/70533978359.html,//item.jd.com/70533978359.html,500+,1000117165,eno旗舰店,https://www.jd.com/allSort.aspx,京东物流,None,None,500+,500+,None
21,70533978359,,138.00,https:done,https://item.jd.com/70533978359.html,https://item.jd.com/70533978359.html,500+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,500+,500+,None
22,100000331548,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,23.80,https:done,https://item.jd.com/100000331548.html,//item.jd.com/100000331548.html,7.8万+,1000117165,天喜京东自营旗舰店,https://www.jd.com/allSort.aspx,京东物流,None,None,7.8万+,7.8万+,None
23,100000331548,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,23.80,https:done,https://item.jd.com/100000331548.html,https://item.jd.com/100000331548.html,7.8万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,7.8万+,7.8万+,None
24,100000331548,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,23.80,https:done,https://item.jd.com/100000331548.html,https://item.jd.com/100000331548.html,7.8万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,7.8万+,7.8万+,None
25,100000331548,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,23.80,https:done,https://item.jd.com/100000331548.html,https://item.jd.com/100000331548.html,7.8万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,7.8万+,7.8万+,None
26,100000331548,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,23.80,https:done,https://item.jd.com/100000331548.html,https://item.jd.com/100000331548.html,7.8万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,7.8万+,7.8万+,None
27,100000331548,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,23.80,https:done,https://item.jd.com/100000331548.html,https://item.jd.com/100000331548.html,7.8万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,7.8万+,7.8万+,None
28,100000331548,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,23.80,https:done,https://item.jd.com/100000331548.html,https://item.jd.com/100000331548.html,7.8万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,7.8万+,7.8万+,None
29,100000331548,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,23.80,https:done,https://item.jd.com/100000331548.html,https://item.jd.com/100000331548.html,7.8万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,7.8万+,7.8万+,None
30,30139864889,美国tritan材质,不含BPA.送运费险,退换京东上门取件不收费,48.90,https:done,https://item.jd.com/30139864889.html,//item.jd.com/30139864889.html,1.6万+,1000117165,DFIFAN龙鲨专卖店,https://www.jd.com/allSort.aspx,京东物流,None,None,1.6万+,1.6万+,None
31,30139864889,美国tritan材质,不含BPA.送运费险,退换京东上门取件不收费,48.90,https:done,https://item.jd.com/30139864889.html,https://item.jd.com/30139864889.html,1.6万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,1.6万+,1.6万+,None
32,30139864889,美国tritan材质,不含BPA.送运费险,退换京东上门取件不收费,48.90,https:done,https://item.jd.com/30139864889.html,https://item.jd.com/30139864889.html,1.6万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,1.6万+,1.6万+,None
33,30139864889,美国tritan材质,不含BPA.送运费险,退换京东上门取件不收费,48.90,https:done,https://item.jd.com/30139864889.html,https://item.jd.com/30139864889.html,1.6万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,1.6万+,1.6万+,None
34,30139864889,美国tritan材质,不含BPA.送运费险,退换京东上门取件不收费,48.90,https:done,https://item.jd.com/30139864889.html,https://item.jd.com/30139864889.html,1.6万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,1.6万+,1.6万+,None
35,11289532859,【年度新品】希诺双层玻璃杯，冰花纹设计，玲珑剔透，倾城韵味，自然天成，进一步了解,142.00,https:done,https://item.jd.com/11289532859.html,//item.jd.com/11289532859.html,14万+,1000117165,希诺官方旗舰店,https://www.jd.com/allSort.aspx,京东物流,None,None,14万+,14万+,None
36,11289532859,【年度新品】希诺双层玻璃杯，冰花纹设计，玲珑剔透，倾城韵味，自然天成，进一步了解,142.00,https:done,https://item.jd.com/11289532859.html,https://item.jd.com/11289532859.html,14万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,14万+,14万+,None
37,100009225604,,79.00,https:done,https://item.jd.com/100009225604.html,//item.jd.com/100009225604.html,3.1万+,1000117165,富光京东自营旗舰店,https://www.jd.com/allSort.aspx,京东物流,None,None,3.1万+,3.1万+,None
38,100009225604,,79.00,https:done,https://item.jd.com/100009225604.html,https://item.jd.com/100009225604.html,3.1万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,3.1万+,3.1万+,None
39,66997557064,【老款儿童水杯第二件半价！】【新款儿童水杯带自锁功能】,38.00,https:done,https://item.jd.com/66997557064.html,//item.jd.com/66997557064.html,1.1万+,1000117165,鸷鸢家居日用专营店,https://www.jd.com/allSort.aspx,京东物流,None,None,1.1万+,1.1万+,None
40,66997557064,【老款儿童水杯第二件半价！】【新款儿童水杯带自锁功能】,38.00,https:done,https://item.jd.com/66997557064.html,https://item.jd.com/66997557064.html,1.1万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,1.1万+,1.1万+,None
41,66997557064,【老款儿童水杯第二件半价！】【新款儿童水杯带自锁功能】,38.00,https:done,https://item.jd.com/66997557064.html,https://item.jd.com/66997557064.html,1.1万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,1.1万+,1.1万+,None
42,66997557064,【老款儿童水杯第二件半价！】【新款儿童水杯带自锁功能】,38.00,https:done,https://item.jd.com/66997557064.html,https://item.jd.com/66997557064.html,1.1万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,1.1万+,1.1万+,None
43,66997557064,【老款儿童水杯第二件半价！】【新款儿童水杯带自锁功能】,38.00,https:done,https://item.jd.com/66997557064.html,https://item.jd.com/66997557064.html,1.1万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,1.1万+,1.1万+,None
44,66997557064,【老款儿童水杯第二件半价！】【新款儿童水杯带自锁功能】,38.00,https:done,https://item.jd.com/66997557064.html,https://item.jd.com/66997557064.html,1.1万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,1.1万+,1.1万+,None
45,66997557064,【老款儿童水杯第二件半价！】【新款儿童水杯带自锁功能】,38.00,https:done,https://item.jd.com/66997557064.html,https://item.jd.com/66997557064.html,1.1万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,1.1万+,1.1万+,None
46,66997557064,【老款儿童水杯第二件半价！】【新款儿童水杯带自锁功能】,38.00,https:done,https://item.jd.com/66997557064.html,https://item.jd.com/66997557064.html,1.1万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,1.1万+,1.1万+,None
47,12924563973,赠送杯刷和吸管刷,2020款吸管杯进口tritan材质安全健康,59.00,https:done,https://item.jd.com/12924563973.html,//item.jd.com/12924563973.html,4.9万+,1000117165,艾洛伊厨具专营店,https://www.jd.com/allSort.aspx,京东物流,None,None,4.9万+,4.9万+,None
48,12924563973,赠送杯刷和吸管刷,2020款吸管杯进口tritan材质安全健康,59.00,https:done,https://item.jd.com/12924563973.html,https://item.jd.com/12924563973.html,4.9万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,4.9万+,4.9万+,None
49,12924563973,赠送杯刷和吸管刷,2020款吸管杯进口tritan材质安全健康,59.00,https:done,https://item.jd.com/12924563973.html,https://item.jd.com/12924563973.html,4.9万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,4.9万+,4.9万+,None
50,12924563973,赠送杯刷和吸管刷,2020款吸管杯进口tritan材质安全健康,59.00,https:done,https://item.jd.com/12924563973.html,https://item.jd.com/12924563973.html,4.9万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,4.9万+,4.9万+,None
51,12924563973,赠送杯刷和吸管刷,2020款吸管杯进口tritan材质安全健康,59.00,https:done,https://item.jd.com/12924563973.html,https://item.jd.com/12924563973.html,4.9万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,4.9万+,4.9万+,None
52,12924563973,赠送杯刷和吸管刷,2020款吸管杯进口tritan材质安全健康,59.00,https:done,https://item.jd.com/12924563973.html,https://item.jd.com/12924563973.html,4.9万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,4.9万+,4.9万+,None
53,12924563973,赠送杯刷和吸管刷,2020款吸管杯进口tritan材质安全健康,59.00,https:done,https://item.jd.com/12924563973.html,https://item.jd.com/12924563973.html,4.9万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,4.9万+,4.9万+,None
54,12924563973,赠送杯刷和吸管刷,2020款吸管杯进口tritan材质安全健康,59.00,https:done,https://item.jd.com/12924563973.html,https://item.jd.com/12924563973.html,4.9万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,4.9万+,4.9万+,None
55,12924563973,赠送杯刷和吸管刷,2020款吸管杯进口tritan材质安全健康,59.00,https:done,https://item.jd.com/12924563973.html,https://item.jd.com/12924563973.html,4.9万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,4.9万+,4.9万+,None
56,12924563973,赠送杯刷和吸管刷,2020款吸管杯进口tritan材质安全健康,59.00,https:done,https://item.jd.com/12924563973.html,https://item.jd.com/12924563973.html,4.9万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,4.9万+,4.9万+,None
57,12924563973,赠送杯刷和吸管刷,2020款吸管杯进口tritan材质安全健康,59.00,https:done,https://item.jd.com/12924563973.html,https://item.jd.com/12924563973.html,4.9万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,4.9万+,4.9万+,None
58,12924563973,赠送杯刷和吸管刷,2020款吸管杯进口tritan材质安全健康,59.00,https:done,https://item.jd.com/12924563973.html,https://item.jd.com/12924563973.html,4.9万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,4.9万+,4.9万+,None
59,100004889332,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,45.90,https:done,https://item.jd.com/100004889332.html,//item.jd.com/100004889332.html,2.5万+,1000117165,富光京东自营旗舰店,https://www.jd.com/allSort.aspx,京东物流,None,None,2.5万+,2.5万+,None
60,100004889332,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,45.90,https:done,https://item.jd.com/100004889332.html,https://item.jd.com/100004889332.html,2.5万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,2.5万+,2.5万+,None
61,100004889332,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,45.90,https:done,https://item.jd.com/100004889332.html,https://item.jd.com/100004889332.html,2.5万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,2.5万+,2.5万+,None
62,100004889332,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,45.90,https:done,https://item.jd.com/100004889332.html,https://item.jd.com/100004889332.html,2.5万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,2.5万+,2.5万+,None
63,100004889332,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,45.90,https:done,https://item.jd.com/100004889332.html,https://item.jd.com/100004889332.html,2.5万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,2.5万+,2.5万+,None
64,100012927604,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,25.50,https:done,https://item.jd.com/100012927604.html,//item.jd.com/100012927604.html,5200+,1000117165,富光京东自营旗舰店,https://www.jd.com/allSort.aspx,京东物流,None,None,5200+,5200+,None
65,100012927604,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,25.50,https:done,https://item.jd.com/100012927604.html,https://item.jd.com/100012927604.html,5200+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,5200+,5200+,None
66,100012927604,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,25.50,https:done,https://item.jd.com/100012927604.html,https://item.jd.com/100012927604.html,5200+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,5200+,5200+,None
67,100012927604,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,25.50,https:done,https://item.jd.com/100012927604.html,https://item.jd.com/100012927604.html,5200+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,5200+,5200+,None
68,100012927604,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,25.50,https:done,https://item.jd.com/100012927604.html,https://item.jd.com/100012927604.html,5200+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,5200+,5200+,None
69,100012927604,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,25.50,https:done,https://item.jd.com/100012927604.html,https://item.jd.com/100012927604.html,5200+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,5200+,5200+,None
70,100012927604,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,25.50,https:done,https://item.jd.com/100012927604.html,https://item.jd.com/100012927604.html,5200+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,5200+,5200+,None
71,100012927604,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,25.50,https:done,https://item.jd.com/100012927604.html,https://item.jd.com/100012927604.html,5200+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,5200+,5200+,None
72,62852938409,送杯刷，不锈钢搅拌球【2020新款运动达人Tritan材质吸管杯，点这里！！】,25.80,https:done,https://item.jd.com/62852938409.html,//item.jd.com/62852938409.html,7300+,1000117165,杯界厨具专营店,https://www.jd.com/allSort.aspx,京东物流,None,None,7300+,7300+,None
73,62852938409,送杯刷，不锈钢搅拌球【2020新款运动达人Tritan材质吸管杯，点这里！！】,25.80,https:done,https://item.jd.com/62852938409.html,https://item.jd.com/62852938409.html,7300+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,7300+,7300+,None
74,62852938409,送杯刷，不锈钢搅拌球【2020新款运动达人Tritan材质吸管杯，点这里！！】,25.80,https:done,https://item.jd.com/62852938409.html,https://item.jd.com/62852938409.html,7300+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,7300+,7300+,None
75,41411985137,,258.00,https:done,https://item.jd.com/41411985137.html,//item.jd.com/41411985137.html,200+,1000117165,水宜生官方旗舰店,https://www.jd.com/allSort.aspx,京东物流,None,None,200+,200+,None
76,41411985137,,258.00,https:done,https://item.jd.com/41411985137.html,https://item.jd.com/41411985137.html,200+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,200+,200+,None
77,100008043272,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,108.00,https:done,https://item.jd.com/100008043272.html,//item.jd.com/100008043272.html,8900+,1000117165,特百惠京东自营专区,https://www.jd.com/allSort.aspx,京东物流,None,None,8900+,8900+,None
78,100008043272,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,108.00,https:done,https://item.jd.com/100008043272.html,https://item.jd.com/100008043272.html,8900+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,8900+,8900+,None
79,100008043272,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,108.00,https:done,https://item.jd.com/100008043272.html,https://item.jd.com/100008043272.html,8900+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,8900+,8900+,None
80,100008043272,【品质家居，好物直降】8月11-14日，满199减100，领券立减》》领券立减,108.00,https:done,https://item.jd.com/100008043272.html,https://item.jd.com/100008043272.html,8900+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,8900+,8900+,None
81,55840634854,【第二件半价】婴儿奶瓶级别材质,59.00,https:done,https://item.jd.com/55840634854.html,//item.jd.com/55840634854.html,5200+,1000117165,旻蓝家居专营店,https://www.jd.com/allSort.aspx,京东物流,None,None,5200+,5200+,None
82,55840634854,【第二件半价】婴儿奶瓶级别材质,59.00,https:done,https://item.jd.com/55840634854.html,https://item.jd.com/55840634854.html,5200+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,5200+,5200+,None
83,55840634854,【第二件半价】婴儿奶瓶级别材质,59.00,https:done,https://item.jd.com/55840634854.html,https://item.jd.com/55840634854.html,5200+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,5200+,5200+,None
84,55840634854,【第二件半价】婴儿奶瓶级别材质,59.00,https:done,https://item.jd.com/55840634854.html,https://item.jd.com/55840634854.html,5200+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,5200+,5200+,None
85,55840634854,【第二件半价】婴儿奶瓶级别材质,59.00,https:done,https://item.jd.com/55840634854.html,https://item.jd.com/55840634854.html,5200+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,5200+,5200+,None
86,27110243367,天喜经典双层商务玻璃杯，京东八仓发货！限时特惠！！点击查看,18.80,https:done,https://item.jd.com/27110243367.html,//item.jd.com/27110243367.html,10万+,1000117165,天喜官方旗舰店,https://www.jd.com/allSort.aspx,京东物流,None,None,10万+,10万+,None
87,27110243367,天喜经典双层商务玻璃杯，京东八仓发货！限时特惠！！点击查看,18.80,https:done,https://item.jd.com/27110243367.html,https://item.jd.com/27110243367.html,10万+,1000117165,京东自营,https://www.jd.com/allSort.aspx,京东物流,None,None,10万+,10万+,None
